sku,zone_id,volume_m3,priority,near_loading_dock,distance,scenario
ITM0206,ZONE-D,0.0953856,116.0,True,1,C90_D100
ITM0207,ZONE-A,0.040194,0.0,False,10,C90_D100
ITM0208,ZONE-C,0.1341324,62.0,True,1,C90_D100
ITM0209,ZONE-H,0.091377,0.0,True,1,C90_D100
ITM0210,ZONE-H,0.2222442,0.0,True,1,C90_D100
ITM0211,ZONE-H,0.5174928,0.0,True,1,C90_D100
ITM0212,ZONE-J,0.031724999999999996,79.0,True,1,C90_D100
ITM0213,ZONE-H,0.25389000000000006,38.0,True,1,C90_D100
ITM0214,ZONE-H,0.045126900000000005,66.0,True,1,C90_D100
ITM0215,ZONE-D,0.16489979999999999,0.0,True,1,C90_D100
ITM0216,ZONE-J,0.0138006,0.0,True,1,C90_D100
ITM0217,ZONE-H,0.308853,0.0,True,1,C90_D100
ITM0218,ZONE-H,0.052164,0.0,True,1,C90_D100
ITM0219,ZONE-H,0.1332666,51.0,True,1,C90_D100
ITM0220,ZONE-H,0.036539999999999996,77.0,True,1,C90_D100
ITM0221,ZONE-B,0.029548799999999997,60.0,True,1,C90_D100
ITM0222,ZONE-B,0.01458,15.0,True,1,C90_D100
ITM0223,ZONE-H,0.05555880000000001,38.0,True,1,C90_D100
ITM0224,ZONE-B,0.1774656,61.0,True,1,C90_D100
ITM0225,ZONE-J,0.164934,0.0,True,1,C90_D100
ITM0226,ZONE-B,0.14594580000000001,56.0,True,1,C90_D100
ITM0227,ZONE-B,0.11540340000000002,0.0,True,1,C90_D100
ITM0228,ZONE-H,0.15152400000000002,79.0,True,1,C90_D100
ITM0229,ZONE-G,0.24226019999999995,0.0,False,10,C90_D100
ITM0230,ZONE-A,0.06571529999999999,0.0,False,10,C90_D100
ITM0231,ZONE-A,0.0733932,0.0,False,10,C90_D100
ITM0232,ZONE-G,0.1626012,0.0,False,10,C90_D100
ITM0233,ZONE-D,0.39180240000000005,0.0,True,1,C90_D100
ITM0234,ZONE-H,0.11512800000000002,88.0,True,1,C90_D100
ITM0235,ZONE-H,0.10795680000000002,0.0,True,1,C90_D100
ITM0236,ZONE-D,0.06775560000000001,42.0,True,1,C90_D100
ITM0237,ZONE-B,0.24217019999999997,66.0,True,1,C90_D100
ITM0238,ZONE-D,0.1189188,49.0,True,1,C90_D100
ITM0239,ZONE-E,0.0163296,0.0,False,10,C90_D100
ITM0240,ZONE-D,0.19890000000000002,0.0,True,1,C90_D100
ITM0241,ZONE-H,0.021528000000000002,77.0,True,1,C90_D100
ITM0242,ZONE-H,0.040887,0.0,True,1,C90_D100
ITM0243,ZONE-H,0.10333440000000002,0.0,True,1,C90_D100
ITM0244,ZONE-G,0.21479310000000001,0.0,False,10,C90_D100
ITM0245,ZONE-B,0.0771552,114.0,True,1,C90_D100
ITM0246,ZONE-J,0.1033695,0.0,True,1,C90_D100
ITM0247,ZONE-J,0.1389312,34.0,True,1,C90_D100
ITM0248,ZONE-H,0.18443700000000002,0.0,True,1,C90_D100
ITM0249,ZONE-G,0.15975899999999998,0.0,False,10,C90_D100
ITM0250,ZONE-D,0.05927400000000001,0.0,True,1,C90_D100
ITM0251,ZONE-A,0.31668840000000004,0.0,False,10,C90_D100
ITM0252,ZONE-C,0.05657940000000001,252.0,True,1,C90_D100
ITM0253,ZONE-H,0.048898800000000006,89.0,True,1,C90_D100
ITM0254,ZONE-H,0.04896,0.0,True,1,C90_D100
ITM0255,ZONE-E,0.0886635,0.0,False,10,C90_D100
ITM0256,ZONE-A,0.0360126,0.0,False,10,C90_D100
ITM0257,ZONE-C,0.04969440000000001,0.0,True,1,C90_D100
ITM0258,ZONE-G,0.609444,0.0,False,10,C90_D100
ITM0259,ZONE-H,0.038001599999999996,0.0,True,1,C90_D100
ITM0260,ZONE-I,0.1922616,0.0,False,10,C90_D100
ITM0261,ZONE-H,0.40279680000000007,0.0,True,1,C90_D100
ITM0262,ZONE-D,0.4637376000000001,0.0,True,1,C90_D100
ITM0263,ZONE-B,0.3175524,17.0,True,1,C90_D100
ITM0264,ZONE-J,0.4262544,94.0,True,1,C90_D100
ITM0265,ZONE-H,0.29133000000000003,0.0,True,1,C90_D100
ITM0266,ZONE-H,0.017269200000000002,0.0,True,1,C90_D100
ITM0267,ZONE-C,0.06511050000000002,36.0,True,1,C90_D100
ITM0268,ZONE-H,0.024242400000000004,71.0,True,1,C90_D100
ITM0269,ZONE-B,0.042336,70.0,True,1,C90_D100
ITM0270,ZONE-H,0.016386300000000003,0.0,True,1,C90_D100
ITM0271,ZONE-H,0.2427264,0.0,True,1,C90_D100
ITM0272,ZONE-G,0.594864,0.0,False,10,C90_D100
ITM0273,ZONE-J,0.4059072,0.0,True,1,C90_D100
ITM0274,ZONE-H,0.08255520000000001,0.0,True,1,C90_D100
ITM0275,ZONE-D,0.014355,156.0,True,1,C90_D100
ITM0276,ZONE-H,0.29106000000000004,0.0,True,1,C90_D100
ITM0277,ZONE-H,0.05488560000000001,101.0,True,1,C90_D100
ITM0278,ZONE-H,0.017523000000000004,0.0,True,1,C90_D100
ITM0279,ZONE-H,0.0596232,0.0,True,1,C90_D100
ITM0280,ZONE-D,0.035784,0.0,True,1,C90_D100
ITM0281,ZONE-D,0.06039540000000001,42.0,True,1,C90_D100
ITM0282,ZONE-H,0.060237000000000006,169.0,True,1,C90_D100
ITM0283,ZONE-H,0.044863200000000006,0.0,True,1,C90_D100
ITM0284,ZONE-I,0.084132,0.0,False,10,C90_D100
ITM0285,ZONE-A,0.030888000000000006,0.0,False,10,C90_D100
ITM0286,ZONE-B,0.5326398,71.0,True,1,C90_D100
ITM0287,ZONE-J,0.12575519999999998,75.0,True,1,C90_D100
ITM0288,ZONE-H,0.47817000000000004,90.0,True,1,C90_D100
ITM0289,ZONE-H,0.0241776,43.0,True,1,C90_D100
ITM0290,ZONE-G,0.052614,0.0,False,10,C90_D100
ITM0291,ZONE-G,0.25272,0.0,False,10,C90_D100
ITM0292,ZONE-J,0.3757896,0.0,True,1,C90_D100
ITM0293,ZONE-A,0.0201096,0.0,False,10,C90_D100
ITM0294,ZONE-I,0.01134,0.0,False,10,C90_D100
ITM0295,ZONE-B,0.1139544,0.0,True,1,C90_D100
ITM0296,ZONE-A,0.1273266,0.0,False,10,C90_D100
ITM0297,ZONE-B,0.031977,0.0,True,1,C90_D100
ITM0298,ZONE-H,0.17689860000000002,74.0,True,1,C90_D100
ITM0299,ZONE-H,0.12538800000000003,0.0,True,1,C90_D100
ITM0300,ZONE-H,0.053856,80.0,True,1,C90_D100
ITM0301,ZONE-G,0.12594960000000002,0.0,False,10,C90_D100
ITM0302,ZONE-J,0.1932084,25.0,True,1,C90_D100
ITM0303,ZONE-J,0.012284999999999999,0.0,True,1,C90_D100
ITM0304,ZONE-D,0.044352,0.0,True,1,C90_D100
ITM0305,ZONE-J,0.2852532,0.0,True,1,C90_D100
ITM0306,ZONE-H,0.6037668,0.0,True,1,C90_D100
ITM0307,ZONE-H,0.10105920000000002,0.0,True,1,C90_D100
ITM0308,ZONE-C,0.060912,58.0,True,1,C90_D100
ITM0309,ZONE-C,0.5164236,226.0,True,1,C90_D100
ITM0310,ZONE-J,0.0920808,79.0,True,1,C90_D100
ITM0311,ZONE-H,0.025650000000000003,13.0,True,1,C90_D100
ITM0312,ZONE-J,0.8469846,35.0,True,1,C90_D100
ITM0313,ZONE-C,0.10869390000000001,53.0,True,1,C90_D100
ITM0314,ZONE-A,0.10807200000000002,0.0,False,10,C90_D100
ITM0315,ZONE-D,0.121716,0.0,True,1,C90_D100
ITM0316,ZONE-B,0.262683,0.0,True,1,C90_D100
ITM0317,ZONE-J,0.025855200000000002,68.0,True,1,C90_D100
ITM0318,ZONE-H,0.0630036,65.0,True,1,C90_D100
ITM0319,ZONE-D,0.062271,1.0,True,1,C90_D100
ITM0320,ZONE-H,0.34819200000000006,28.0,True,1,C90_D100
ITM0321,ZONE-H,0.07616160000000001,0.0,True,1,C90_D100
ITM0322,ZONE-E,0.060750000000000005,0.0,False,10,C90_D100
ITM0323,ZONE-C,0.050626800000000007,224.0,True,1,C90_D100
ITM0324,ZONE-C,0.1374894,54.0,True,1,C90_D100
ITM0325,ZONE-I,0.125244,0.0,False,10,C90_D100
ITM0326,ZONE-D,0.0481194,0.0,True,1,C90_D100
ITM0327,ZONE-B,0.09521279999999999,43.0,True,1,C90_D100
ITM0328,ZONE-J,0.066924,77.0,True,1,C90_D100
ITM0329,ZONE-A,0.11452770000000001,0.0,False,10,C90_D100
ITM0330,ZONE-D,0.11787930000000002,14.0,True,1,C90_D100
ITM0331,ZONE-H,0.09907200000000002,0.0,True,1,C90_D100
ITM0332,ZONE-H,0.2510676,28.0,True,1,C90_D100
ITM0333,ZONE-A,0.039933,0.0,False,10,C90_D100
ITM0334,ZONE-D,0.4927212,9.0,True,1,C90_D100
ITM0335,ZONE-J,0.16443,0.0,True,1,C90_D100
ITM0336,ZONE-H,0.4317390000000001,0.0,True,1,C90_D100
ITM0337,ZONE-H,0.024607800000000003,25.0,True,1,C90_D100
ITM0338,ZONE-A,0.028641599999999996,0.0,False,10,C90_D100
ITM0339,ZONE-H,0.5350104,0.0,True,1,C90_D100
ITM0340,ZONE-A,0.168777,0.0,False,10,C90_D100
ITM0341,ZONE-H,0.19318500000000002,0.0,True,1,C90_D100
ITM0342,ZONE-H,0.0462726,6.0,True,1,C90_D100
ITM0343,ZONE-D,0.21870000000000003,91.0,True,1,C90_D100
ITM0344,ZONE-H,0.3832290000000001,60.0,True,1,C90_D100
ITM0345,ZONE-H,0.061938000000000014,40.0,True,1,C90_D100
ITM0346,ZONE-A,0.0658665,0.0,False,10,C90_D100
ITM0347,ZONE-H,0.1057536,18.0,True,1,C90_D100
ITM0348,ZONE-C,0.014288400000000001,0.0,True,1,C90_D100
ITM0349,ZONE-H,0.033163200000000004,83.0,True,1,C90_D100
ITM0350,ZONE-H,0.0955719,14.0,True,1,C90_D100
ITM0351,ZONE-G,0.019872,0.0,False,10,C90_D100
ITM0352,ZONE-D,0.0243936,84.0,True,1,C90_D100
ITM0353,ZONE-C,0.07727400000000001,26.0,True,1,C90_D100
ITM0354,ZONE-B,0.0246024,69.0,True,1,C90_D100
ITM0355,ZONE-A,0.10296,0.0,False,10,C90_D100
ITM0356,ZONE-I,0.0262656,0.0,False,10,C90_D100
ITM0357,ZONE-H,0.1410048,0.0,True,1,C90_D100
ITM0358,ZONE-C,0.11347560000000001,50.0,True,1,C90_D100
ITM0359,ZONE-B,0.1928025,3.0,True,1,C90_D100
ITM0360,ZONE-D,0.08994960000000002,0.0,True,1,C90_D100
ITM0361,ZONE-G,0.10319400000000001,0.0,False,10,C90_D100
ITM0362,ZONE-H,0.0428544,60.0,True,1,C90_D100
ITM0363,ZONE-I,0.12175200000000001,0.0,False,10,C90_D100
ITM0364,ZONE-H,0.1009008,89.0,True,1,C90_D100
ITM0365,ZONE-H,0.0216216,0.0,True,1,C90_D100
ITM0366,ZONE-D,0.0292842,55.0,True,1,C90_D100
ITM0367,ZONE-B,0.132354,77.0,True,1,C90_D100
ITM0368,ZONE-H,0.1492344,69.0,True,1,C90_D100
ITM0369,ZONE-H,0.22809600000000002,12.0,True,1,C90_D100
ITM0370,ZONE-H,0.09882,43.0,True,1,C90_D100
ITM0371,ZONE-H,0.05488560000000001,69.0,True,1,C90_D100
ITM0372,ZONE-D,0.08761500000000001,0.0,True,1,C90_D100
ITM0373,ZONE-J,0.06272639999999999,0.0,True,1,C90_D100
ITM0374,ZONE-H,0.071136,71.0,True,1,C90_D100
ITM0375,ZONE-G,0.1686636,0.0,False,10,C90_D100
ITM0376,ZONE-H,0.1497303,75.0,True,1,C90_D100
ITM0377,ZONE-C,0.6531786,31.0,True,1,C90_D100
ITM0378,ZONE-H,0.0945252,0.0,True,1,C90_D100
ITM0379,ZONE-A,0.2255292,0.0,False,10,C90_D100
ITM0380,ZONE-H,0.1371168,0.0,True,1,C90_D100
ITM0381,ZONE-G,0.093366,0.0,False,10,C90_D100
ITM0382,ZONE-H,0.17316,0.0,True,1,C90_D100
ITM0383,ZONE-H,0.03944160000000001,36.0,True,1,C90_D100
ITM0384,ZONE-G,0.0793152,0.0,False,10,C90_D100
ITM0385,ZONE-J,0.02331,0.0,True,1,C90_D100
ITM0386,ZONE-B,0.089424,210.0,True,1,C90_D100
ITM0387,ZONE-J,0.11737439999999999,21.0,True,1,C90_D100
ITM0388,ZONE-H,0.04359420000000001,26.0,True,1,C90_D100
ITM0389,ZONE-A,0.0147312,0.0,False,10,C90_D100
ITM0390,ZONE-B,0.1366596,96.0,True,1,C90_D100
ITM0391,ZONE-B,0.038158199999999996,7.0,True,1,C90_D100
ITM0392,ZONE-D,0.060360300000000006,0.0,True,1,C90_D100
ITM0393,ZONE-I,0.16260750000000002,0.0,False,10,C90_D100
ITM0394,ZONE-H,0.1857492,42.0,True,1,C90_D100
ITM0395,ZONE-D,0.015876,0.0,True,1,C90_D100
ITM0396,ZONE-D,0.0062496,0.0,True,1,C90_D100
ITM0397,ZONE-H,0.0233064,93.0,True,1,C90_D100
ITM0398,ZONE-C,0.06073920000000001,30.0,True,1,C90_D100
ITM0399,ZONE-G,0.019047599999999998,0.0,False,10,C90_D100
ITM0400,ZONE-H,0.081468,0.0,True,1,C90_D100
ITM0401,ZONE-G,0.6985439999999999,0.0,False,10,C90_D100
ITM0402,ZONE-D,0.11203920000000002,0.0,True,1,C90_D100
ITM0403,ZONE-H,0.10354500000000001,33.0,True,1,C90_D100
ITM0404,ZONE-H,0.058063500000000004,88.0,True,1,C90_D100
ITM0405,ZONE-H,0.16556400000000002,54.0,True,1,C90_D100
ITM0406,ZONE-G,0.19278,0.0,False,10,C90_D100
ITM0407,ZONE-H,0.11115,48.0,True,1,C90_D100
ITM0408,ZONE-H,0.07573500000000001,59.0,True,1,C90_D100
ITM0409,ZONE-H,0.067797,98.0,True,1,C90_D100
ITM0410,ZONE-C,0.1902285,88.0,True,1,C90_D100
ITM0411,ZONE-J,0.11628000000000001,0.0,True,1,C90_D100
ITM0412,ZONE-H,0.08981280000000001,57.0,True,1,C90_D100
ITM0413,ZONE-D,0.022914,230.0,True,1,C90_D100
ITM0414,ZONE-B,0.060102,6.0,True,1,C90_D100
ITM0415,ZONE-C,0.0428652,6.0,True,1,C90_D100
ITM0416,ZONE-E,0.06804,0.0,False,10,C90_D100
ITM0417,ZONE-B,0.1515888,30.0,True,1,C90_D100
ITM0418,ZONE-I,0.0263097,0.0,False,10,C90_D100
ITM0419,ZONE-H,0.06966,41.0,True,1,C90_D100
ITM0420,ZONE-C,0.445284,0.0,True,1,C90_D100
ITM0421,ZONE-C,0.0314766,14.0,True,1,C90_D100
ITM0422,ZONE-D,0.254016,8.0,True,1,C90_D100
ITM0423,ZONE-J,0.014175,0.0,True,1,C90_D100
ITM0424,ZONE-C,0.093852,65.0,True,1,C90_D100
ITM0425,ZONE-H,0.042237000000000004,64.0,True,1,C90_D100
ITM0426,ZONE-H,0.10441080000000001,0.0,True,1,C90_D100
ITM0427,ZONE-A,0.27677700000000005,0.0,False,10,C90_D100
ITM0428,ZONE-J,0.0208494,6.0,True,1,C90_D100
ITM0429,ZONE-B,0.018532800000000002,3.0,True,1,C90_D100
ITM0430,ZONE-C,0.0557496,0.0,True,1,C90_D100
ITM0431,ZONE-J,0.0376884,184.0,True,1,C90_D100
ITM0432,ZONE-B,0.039500999999999994,41.0,True,1,C90_D100
ITM0433,ZONE-B,0.121716,99.0,True,1,C90_D100
ITM0434,ZONE-B,0.1306998,78.0,True,1,C90_D100
ITM0435,ZONE-D,0.05490540000000001,68.0,True,1,C90_D100
ITM0436,ZONE-H,0.1047816,0.0,True,1,C90_D100
ITM0437,ZONE-H,0.06577200000000001,0.0,True,1,C90_D100
ITM0438,ZONE-J,0.47934989999999994,123.0,True,1,C90_D100
ITM0439,ZONE-H,0.06294240000000001,56.0,True,1,C90_D100
ITM0440,ZONE-C,0.34511400000000003,0.0,True,1,C90_D100
ITM0441,ZONE-H,0.041277600000000005,0.0,True,1,C90_D100
ITM0442,ZONE-B,0.1274292,21.0,True,1,C90_D100
ITM0443,ZONE-H,0.14968800000000002,0.0,True,1,C90_D100
ITM0444,ZONE-D,0.142155,0.0,True,1,C90_D100
ITM0445,ZONE-H,0.064989,43.0,True,1,C90_D100
ITM0446,ZONE-H,0.08386560000000001,0.0,True,1,C90_D100
ITM0447,ZONE-H,0.49982400000000005,78.0,True,1,C90_D100
ITM0448,ZONE-I,0.0445536,0.0,False,10,C90_D100
ITM0449,ZONE-H,0.1116558,0.0,True,1,C90_D100
ITM0450,ZONE-J,0.006804,0.0,True,1,C90_D100
ITM0451,ZONE-A,0.07333200000000001,0.0,False,10,C90_D100
ITM0452,ZONE-H,0.47579400000000005,35.0,True,1,C90_D100
ITM0453,ZONE-D,0.14580540000000003,0.0,True,1,C90_D100
ITM0454,ZONE-D,0.03939840000000001,0.0,True,1,C90_D100
ITM0455,ZONE-H,0.0053820000000000005,6.0,True,1,C90_D100
ITM0456,ZONE-A,0.047757600000000004,0.0,False,10,C90_D100
ITM0457,ZONE-D,0.08003160000000001,0.0,True,1,C90_D100
ITM0458,ZONE-H,0.06739200000000001,0.0,True,1,C90_D100
ITM0459,ZONE-B,0.1443897,42.0,True,1,C90_D100
ITM0460,ZONE-D,0.03528,44.0,True,1,C90_D100
ITM0461,ZONE-D,0.030096,74.0,True,1,C90_D100
ITM0462,ZONE-A,0.3717306,0.0,False,10,C90_D100
ITM0463,ZONE-C,0.18369180000000002,33.0,True,1,C90_D100
ITM0464,ZONE-H,0.07151760000000001,0.0,True,1,C90_D100
ITM0465,ZONE-H,0.07234920000000002,0.0,True,1,C90_D100
ITM0466,ZONE-I,0.059486399999999995,0.0,False,10,C90_D100
ITM0467,ZONE-B,0.0218592,0.0,True,1,C90_D100
ITM0468,ZONE-C,0.18126630000000002,31.0,True,1,C90_D100
ITM0469,ZONE-A,0.0470448,0.0,False,10,C90_D100
ITM0470,ZONE-I,0.099144,0.0,False,10,C90_D100
ITM0471,ZONE-B,0.22765860000000002,44.0,True,1,C90_D100
ITM0472,ZONE-A,0.0895455,0.0,False,10,C90_D100
ITM0473,ZONE-J,0.26812800000000003,0.0,True,1,C90_D100
ITM0474,ZONE-H,0.0871182,0.0,True,1,C90_D100
ITM0475,ZONE-H,0.07499520000000001,11.0,True,1,C90_D100
ITM0476,ZONE-I,0.043605,0.0,False,10,C90_D100
ITM0477,ZONE-B,0.35925120000000005,0.0,True,1,C90_D100
ITM0478,ZONE-D,0.0684288,0.0,True,1,C90_D100
ITM0479,ZONE-H,0.218592,0.0,True,1,C90_D100
ITM0480,ZONE-H,0.0788535,0.0,True,1,C90_D100
ITM0481,ZONE-I,0.145152,0.0,False,10,C90_D100
ITM0482,ZONE-I,0.046569599999999996,0.0,False,10,C90_D100
ITM0483,ZONE-H,0.5463612000000001,0.0,True,1,C90_D100
ITM0484,ZONE-J,0.1605582,173.0,True,1,C90_D100
ITM0485,ZONE-H,0.12354120000000002,50.0,True,1,C90_D100
ITM0486,ZONE-D,0.0598752,18.0,True,1,C90_D100
ITM0487,ZONE-J,0.072657,22.0,True,1,C90_D100
ITM0488,ZONE-D,0.038394,0.0,True,1,C90_D100
ITM0489,ZONE-H,0.004071600000000001,0.0,True,1,C90_D100
ITM0490,ZONE-J,0.11771099999999998,0.0,True,1,C90_D100
ITM0491,ZONE-H,0.020563200000000004,0.0,True,1,C90_D100
ITM0492,ZONE-H,0.0580176,0.0,True,1,C90_D100
ITM0493,ZONE-D,0.30928500000000003,0.0,True,1,C90_D100
ITM0494,ZONE-J,0.310464,22.0,True,1,C90_D100
ITM0495,ZONE-H,0.044787600000000004,0.0,True,1,C90_D100
ITM0496,ZONE-H,0.40778640000000005,0.0,True,1,C90_D100
ITM0497,ZONE-E,0.020120400000000004,0.0,False,10,C90_D100
ITM0498,ZONE-H,0.04606470000000001,73.0,True,1,C90_D100
ITM0499,ZONE-B,0.0884925,23.0,True,1,C90_D100
ITM0000,ZONE-H,0.024343200000000002,0.0,True,1,C90_D120
ITM0001,ZONE-H,0.15454800000000002,0.0,True,1,C90_D120
ITM0002,ZONE-A,0.116964,0.0,False,10,C90_D120
ITM0003,ZONE-G,0.0280071,0.0,False,10,C90_D120
ITM0004,ZONE-B,0.23832899999999999,20.0,True,1,C90_D120
ITM0005,ZONE-H,0.013632300000000002,0.0,True,1,C90_D120
ITM0006,ZONE-G,0.01458,0.0,False,10,C90_D120
ITM0007,ZONE-H,0.21707280000000004,98.0,True,1,C90_D120
ITM0008,ZONE-C,0.4588272000000001,0.0,True,1,C90_D120
ITM0009,ZONE-H,0.12449700000000001,0.0,True,1,C90_D120
ITM0010,ZONE-H,0.09768600000000001,0.0,True,1,C90_D120
ITM0011,ZONE-J,0.003564,0.0,True,1,C90_D120
ITM0012,ZONE-C,0.17544600000000002,44.0,True,1,C90_D120
ITM0013,ZONE-A,0.4982688,0.0,False,10,C90_D120
ITM0014,ZONE-H,0.018918900000000002,0.0,True,1,C90_D120
ITM0015,ZONE-H,0.1177632,0.0,True,1,C90_D120
ITM0016,ZONE-H,0.027379800000000003,0.0,True,1,C90_D120
ITM0017,ZONE-D,0.009108000000000002,86.0,True,1,C90_D120
ITM0018,ZONE-J,0.205578,42.0,True,1,C90_D120
ITM0019,ZONE-H,0.06985440000000001,87.0,True,1,C90_D120
ITM0020,ZONE-B,0.22498560000000004,0.0,True,1,C90_D120
ITM0021,ZONE-C,0.093015,91.0,True,1,C90_D120
ITM0022,ZONE-J,0.0247095,0.0,True,1,C90_D120
ITM0023,ZONE-J,0.018414,0.0,True,1,C90_D120
ITM0024,ZONE-H,0.407835,136.0,True,1,C90_D120
ITM0025,ZONE-G,0.300294,0.0,False,10,C90_D120
ITM0026,ZONE-H,0.1532115,0.0,True,1,C90_D120
ITM0027,ZONE-J,0.23867999999999998,64.0,True,1,C90_D120
ITM0028,ZONE-B,0.1931904,15.0,True,1,C90_D120
ITM0029,ZONE-B,0.2754,179.0,True,1,C90_D120
ITM0030,ZONE-J,0.24948,0.0,True,1,C90_D120
ITM0031,ZONE-H,0.054316800000000005,0.0,True,1,C90_D120
ITM0032,ZONE-H,0.1268784,0.0,True,1,C90_D120
ITM0033,ZONE-C,0.2786679,44.0,True,1,C90_D120
ITM0034,ZONE-D,0.1658475,0.0,True,1,C90_D120
ITM0035,ZONE-C,0.18604800000000002,0.0,True,1,C90_D120
ITM0036,ZONE-J,0.053505000000000004,0.0,True,1,C90_D120
ITM0037,ZONE-H,0.024607800000000003,109.0,True,1,C90_D120
ITM0038,ZONE-J,0.0252486,0.0,True,1,C90_D120
ITM0039,ZONE-H,0.03858750000000001,10.0,True,1,C90_D120
ITM0040,ZONE-D,0.05191830000000001,0.0,True,1,C90_D120
ITM0041,ZONE-G,0.0063954,0.0,False,10,C90_D120
ITM0042,ZONE-H,0.3374784,0.0,True,1,C90_D120
ITM0043,ZONE-G,0.0427248,0.0,False,10,C90_D120
ITM0044,ZONE-C,0.07371000000000001,17.0,True,1,C90_D120
ITM0045,ZONE-H,0.1164618,0.0,True,1,C90_D120
ITM0046,ZONE-H,0.06687359999999999,0.0,True,1,C90_D120
ITM0047,ZONE-C,0.041454,94.0,True,1,C90_D120
ITM0048,ZONE-B,0.1323297,45.0,True,1,C90_D120
ITM0049,ZONE-B,0.24975000000000006,32.0,True,1,C90_D120
ITM0050,ZONE-C,0.0775359,0.0,True,1,C90_D120
ITM0051,ZONE-H,0.114939,0.0,True,1,C90_D120
ITM0052,ZONE-H,0.11969100000000002,0.0,True,1,C90_D120
ITM0053,ZONE-C,0.0784944,12.0,True,1,C90_D120
ITM0054,ZONE-D,0.05027580000000001,45.0,True,1,C90_D120
ITM0055,ZONE-J,0.403767,61.0,True,1,C90_D120
ITM0056,ZONE-H,0.5878656,0.0,True,1,C90_D120
ITM0057,ZONE-B,0.245385,110.0,True,1,C90_D120
ITM0058,ZONE-A,0.2700432,0.0,False,10,C90_D120
ITM0059,ZONE-H,0.012150000000000001,118.0,True,1,C90_D120
ITM0060,ZONE-I,0.09088199999999999,0.0,False,10,C90_D120
ITM0061,ZONE-J,0.02538,95.0,True,1,C90_D120
ITM0062,ZONE-D,0.025461,0.0,True,1,C90_D120
ITM0063,ZONE-H,0.0813645,151.0,True,1,C90_D120
ITM0064,ZONE-D,0.03024,0.0,True,1,C90_D120
ITM0065,ZONE-H,0.355725,16.0,True,1,C90_D120
ITM0066,ZONE-H,0.115056,0.0,True,1,C90_D120
ITM0067,ZONE-C,0.0152361,43.0,True,1,C90_D120
ITM0068,ZONE-D,0.2351268,70.0,True,1,C90_D120
ITM0069,ZONE-H,0.1229436,90.0,True,1,C90_D120
ITM0070,ZONE-I,0.246078,0.0,False,10,C90_D120
ITM0071,ZONE-D,0.4565016,138.0,True,1,C90_D120
ITM0072,ZONE-A,0.0623664,0.0,False,10,C90_D120
ITM0073,ZONE-D,0.29521800000000004,0.0,True,1,C90_D120
ITM0074,ZONE-B,0.19552319999999998,57.0,True,1,C90_D120
ITM0075,ZONE-H,0.0308385,167.0,True,1,C90_D120
ITM0076,ZONE-J,0.05675669999999999,75.0,True,1,C90_D120
ITM0077,ZONE-H,0.09090900000000002,0.0,True,1,C90_D120
ITM0078,ZONE-J,0.231552,45.0,True,1,C90_D120
ITM0079,ZONE-H,0.025947,0.0,True,1,C90_D120
ITM0080,ZONE-J,0.06237,0.0,True,1,C90_D120
ITM0081,ZONE-J,0.011718000000000001,0.0,True,1,C90_D120
ITM0082,ZONE-J,0.08892,119.0,True,1,C90_D120
ITM0083,ZONE-J,0.044712,78.0,True,1,C90_D120
ITM0084,ZONE-I,0.03933,0.0,False,10,C90_D120
ITM0085,ZONE-D,0.2556036,92.0,True,1,C90_D120
ITM0086,ZONE-D,0.034398,16.0,True,1,C90_D120
ITM0087,ZONE-I,0.049329,0.0,False,10,C90_D120
ITM0088,ZONE-D,0.29963520000000005,86.0,True,1,C90_D120
ITM0089,ZONE-H,0.04263840000000001,0.0,True,1,C90_D120
ITM0090,ZONE-B,0.11351339999999999,88.0,True,1,C90_D120
ITM0091,ZONE-D,0.1057536,0.0,True,1,C90_D120
ITM0092,ZONE-C,0.07056720000000001,88.0,True,1,C90_D120
ITM0093,ZONE-D,0.030466800000000002,83.0,True,1,C90_D120
ITM0094,ZONE-J,0.4358016,13.0,True,1,C90_D120
ITM0095,ZONE-H,0.12320100000000002,36.0,True,1,C90_D120
ITM0096,ZONE-H,0.0559062,0.0,True,1,C90_D120
ITM0097,ZONE-A,0.037665,0.0,False,10,C90_D120
ITM0098,ZONE-H,0.1269504,0.0,True,1,C90_D120
ITM0099,ZONE-H,0.30213720000000005,0.0,True,1,C90_D120
ITM0100,ZONE-G,0.07776000000000001,0.0,False,10,C90_D120
ITM0101,ZONE-H,0.20658870000000001,0.0,True,1,C90_D120
ITM0102,ZONE-D,0.1544634,0.0,True,1,C90_D120
ITM0103,ZONE-B,0.204057,92.0,True,1,C90_D120
ITM0104,ZONE-B,0.043739999999999994,0.0,True,1,C90_D120
ITM0105,ZONE-D,0.203688,86.0,True,1,C90_D120
ITM0106,ZONE-H,0.10066320000000001,83.0,True,1,C90_D120
ITM0107,ZONE-C,0.152145,82.0,True,1,C90_D120
ITM0108,ZONE-A,0.016731,0.0,False,10,C90_D120
ITM0109,ZONE-J,0.026927999999999997,0.0,True,1,C90_D120
ITM0110,ZONE-D,0.09631440000000001,0.0,True,1,C90_D120
ITM0111,ZONE-H,0.202797,6.0,True,1,C90_D120
ITM0112,ZONE-A,0.1126476,0.0,False,10,C90_D120
ITM0113,ZONE-H,0.18378360000000002,0.0,True,1,C90_D120
ITM0114,ZONE-H,0.04069800000000001,0.0,True,1,C90_D120
