movement_id,item_id,zone_id,movement_type,timestamp
MOV002253,ITM0386,ZONE-F,Reposition,2024-01-26
MOV002254,ITM0218,ZONE-A,Reposition,2025-07-07
MOV002255,ITM0117,ZONE-J,Reposition,2025-03-09
MOV002256,ITM0080,ZONE-I,Restock,2024-03-01
MOV002257,ITM0463,ZONE-G,Reposition,2025-07-06
MOV002258,ITM0069,ZONE-G,Restock,2025-03-16
MOV002259,ITM0114,ZONE-G,Restock,2024-05-09
MOV002260,ITM0262,ZONE-B,Reposition,2024-12-19
MOV002261,ITM0305,ZONE-B,Reposition,2024-07-16
MOV002262,ITM0141,ZONE-F,Retrieval,2025-01-05
MOV002263,ITM0421,ZONE-G,Retrieval,2024-05-26
MOV002264,ITM0487,ZONE-C,Restock,2025-05-12
MOV002265,ITM0206,ZONE-D,Restock,2024-02-17
MOV002266,ITM0110,ZONE-C,Reposition,2024-06-20
MOV002267,ITM0302,ZONE-G,Reposition,2024-11-10
MOV002268,ITM0111,ZONE-G,Retrieval,2025-01-10
MOV002269,ITM0416,ZONE-D,Reposition,2025-06-16
MOV002270,ITM0042,ZONE-G,Restock,2025-02-23
MOV002271,ITM0346,ZONE-E,Reposition,2025-01-30
MOV002272,ITM0284,ZONE-A,Retrieval,2025-06-05
MOV002273,ITM0127,ZONE-J,Restock,2024-07-05
MOV002274,ITM0184,ZONE-D,Retrieval,2024-02-02
MOV002275,ITM0228,ZONE-G,Retrieval,2024-03-09
MOV002276,ITM0388,ZONE-B,Restock,2024-07-09
MOV002277,ITM0220,ZONE-B,Retrieval,2024-04-10
MOV002278,ITM0351,ZONE-A,Reposition,2025-04-29
MOV002279,ITM0443,ZONE-B,Reposition,2024-10-11
MOV002280,ITM0116,ZONE-J,Retrieval,2025-01-24
MOV002281,ITM0069,ZONE-H,Reposition,2025-07-18
MOV002282,ITM0385,ZONE-H,Retrieval,2024-06-08
MOV002283,ITM0069,ZONE-H,Reposition,2025-07-07
MOV002284,ITM0109,ZONE-A,Retrieval,2024-02-16
MOV002285,ITM0426,ZONE-A,Reposition,2024-06-07
MOV002286,ITM0131,ZONE-J,Restock,2025-03-21
MOV002287,ITM0055,ZONE-D,Restock,2025-06-06
MOV002288,ITM0476,ZONE-F,Reposition,2024-06-03
MOV002289,ITM0442,ZONE-H,Retrieval,2024-12-04
MOV002290,ITM0088,ZONE-B,Reposition,2024-12-30
MOV002291,ITM0136,ZONE-C,Retrieval,2025-07-27
MOV002292,ITM0130,ZONE-F,Reposition,2024-05-27
MOV002293,ITM0217,ZONE-J,Reposition,2024-05-23
MOV002294,ITM0175,ZONE-D,Restock,2024-04-12
MOV002295,ITM0170,ZONE-B,Retrieval,2024-04-02
MOV002296,ITM0474,ZONE-G,Retrieval,2024-10-12
MOV002297,ITM0099,ZONE-D,Retrieval,2025-02-27
MOV002298,ITM0479,ZONE-H,Retrieval,2024-04-28
MOV002299,ITM0128,ZONE-H,Retrieval,2024-01-29
MOV002300,ITM0056,ZONE-G,Restock,2025-05-25
MOV002301,ITM0180,ZONE-J,Reposition,2024-01-30
MOV002302,ITM0245,ZONE-I,Retrieval,2024-12-31
MOV002303,ITM0143,ZONE-D,Retrieval,2024-05-17
MOV002304,ITM0050,ZONE-G,Reposition,2025-04-19
MOV002305,ITM0367,ZONE-J,Restock,2025-07-16
MOV002306,ITM0458,ZONE-J,Restock,2025-01-26
MOV002307,ITM0217,ZONE-A,Restock,2025-03-10
MOV002308,ITM0103,ZONE-D,Reposition,2024-08-21
MOV002309,ITM0382,ZONE-B,Reposition,2024-02-24
MOV002310,ITM0054,ZONE-I,Restock,2024-10-18
MOV002311,ITM0256,ZONE-E,Restock,2024-11-07
MOV002312,ITM0345,ZONE-C,Reposition,2025-07-01
MOV002313,ITM0155,ZONE-D,Restock,2024-03-29
MOV002314,ITM0052,ZONE-F,Retrieval,2024-07-30
MOV002315,ITM0441,ZONE-J,Reposition,2024-11-13
MOV002316,ITM0328,ZONE-A,Restock,2025-04-09
MOV002317,ITM0443,ZONE-G,Retrieval,2024-03-27
MOV002318,ITM0186,ZONE-H,Reposition,2025-02-12
MOV002319,ITM0363,ZONE-G,Reposition,2024-08-27
MOV002320,ITM0149,ZONE-G,Retrieval,2024-02-26
MOV002321,ITM0263,ZONE-I,Reposition,2024-04-22
MOV002322,ITM0249,ZONE-D,Restock,2024-03-10
MOV002323,ITM0432,ZONE-G,Reposition,2024-07-02
MOV002324,ITM0297,ZONE-I,Restock,2024-10-02
MOV002325,ITM0410,ZONE-E,Retrieval,2024-08-20
MOV002326,ITM0422,ZONE-B,Retrieval,2024-02-23
MOV002327,ITM0210,ZONE-E,Reposition,2024-09-13
MOV002328,ITM0024,ZONE-D,Retrieval,2024-03-30
MOV002329,ITM0293,ZONE-H,Retrieval,2025-03-10
MOV002330,ITM0340,ZONE-E,Reposition,2025-02-11
MOV002331,ITM0151,ZONE-I,Restock,2024-09-25
MOV002332,ITM0023,ZONE-I,Reposition,2024-12-31
MOV002333,ITM0251,ZONE-C,Reposition,2024-12-16
MOV002334,ITM0059,ZONE-J,Restock,2024-10-25
MOV002335,ITM0466,ZONE-F,Restock,2024-06-07
MOV002336,ITM0433,ZONE-F,Restock,2025-05-01
MOV002337,ITM0366,ZONE-D,Reposition,2025-06-09
MOV002338,ITM0065,ZONE-J,Restock,2024-12-20
MOV002339,ITM0397,ZONE-C,Retrieval,2025-02-04
MOV002340,ITM0052,ZONE-A,Restock,2025-02-08
MOV002341,ITM0415,ZONE-G,Retrieval,2024-04-05
MOV002342,ITM0105,ZONE-E,Restock,2025-07-23
MOV002343,ITM0095,ZONE-J,Retrieval,2025-01-26
MOV002344,ITM0475,ZONE-G,Retrieval,2024-12-17
MOV002345,ITM0175,ZONE-A,Retrieval,2025-07-29
MOV002346,ITM0038,ZONE-H,Retrieval,2024-10-14
MOV002347,ITM0167,ZONE-C,Retrieval,2025-06-06
MOV002348,ITM0041,ZONE-G,Restock,2024-06-10
MOV002349,ITM0366,ZONE-C,Reposition,2024-06-30
MOV002350,ITM0103,ZONE-C,Reposition,2025-07-02
MOV002351,ITM0332,ZONE-J,Reposition,2024-03-22
MOV002352,ITM0203,ZONE-I,Reposition,2025-06-07
MOV002353,ITM0007,ZONE-B,Reposition,2024-01-04
MOV002354,ITM0462,ZONE-D,Retrieval,2025-05-09
MOV002355,ITM0281,ZONE-F,Restock,2025-07-08
MOV002356,ITM0395,ZONE-C,Retrieval,2024-02-20
MOV002357,ITM0042,ZONE-J,Restock,2024-09-17
MOV002358,ITM0434,ZONE-J,Restock,2024-05-13
MOV002359,ITM0109,ZONE-G,Restock,2024-12-27
MOV002360,ITM0474,ZONE-G,Restock,2025-07-21
MOV002361,ITM0209,ZONE-E,Reposition,2024-08-04
MOV002362,ITM0236,ZONE-C,Restock,2024-03-08
MOV002363,ITM0355,ZONE-B,Restock,2025-07-09
MOV002364,ITM0318,ZONE-D,Reposition,2024-05-22
MOV002365,ITM0048,ZONE-D,Retrieval,2024-12-11
MOV002366,ITM0114,ZONE-H,Retrieval,2025-07-07
MOV002367,ITM0154,ZONE-H,Retrieval,2024-07-12
MOV002368,ITM0136,ZONE-E,Retrieval,2024-09-02
MOV002369,ITM0166,ZONE-F,Restock,2024-11-09
MOV002370,ITM0320,ZONE-H,Reposition,2025-01-18
MOV002371,ITM0198,ZONE-A,Reposition,2024-10-03
MOV002372,ITM0473,ZONE-E,Retrieval,2024-03-12
MOV002373,ITM0070,ZONE-D,Reposition,2024-05-08
MOV002374,ITM0499,ZONE-D,Restock,2024-12-23
MOV002375,ITM0006,ZONE-B,Retrieval,2025-06-08
MOV002376,ITM0199,ZONE-J,Restock,2024-08-07
MOV002377,ITM0335,ZONE-A,Restock,2024-01-06
MOV002378,ITM0066,ZONE-F,Restock,2024-08-15
MOV002379,ITM0492,ZONE-G,Restock,2024-01-17
MOV002380,ITM0137,ZONE-E,Restock,2024-01-12
MOV002381,ITM0241,ZONE-H,Retrieval,2025-05-13
MOV002382,ITM0454,ZONE-I,Restock,2025-05-16
MOV002383,ITM0212,ZONE-B,Retrieval,2024-03-10
MOV002384,ITM0180,ZONE-D,Reposition,2024-04-17
MOV002385,ITM0253,ZONE-I,Restock,2024-07-19
MOV002386,ITM0100,ZONE-E,Restock,2024-02-21
MOV002387,ITM0350,ZONE-C,Reposition,2025-07-02
MOV002388,ITM0086,ZONE-F,Retrieval,2024-09-15
MOV002389,ITM0184,ZONE-C,Restock,2025-04-26
MOV002390,ITM0090,ZONE-E,Reposition,2024-09-20
MOV002391,ITM0247,ZONE-C,Reposition,2024-10-29
MOV002392,ITM0213,ZONE-F,Restock,2025-07-29
MOV002393,ITM0358,ZONE-J,Retrieval,2025-07-07
MOV002394,ITM0248,ZONE-E,Retrieval,2025-07-08
MOV002395,ITM0125,ZONE-I,Restock,2024-05-04
MOV002396,ITM0410,ZONE-C,Reposition,2024-09-26
MOV002397,ITM0437,ZONE-F,Restock,2025-04-24
MOV002398,ITM0368,ZONE-H,Retrieval,2024-05-11
MOV002399,ITM0003,ZONE-G,Reposition,2024-01-02
MOV002400,ITM0087,ZONE-F,Restock,2024-04-24
MOV002401,ITM0150,ZONE-B,Reposition,2025-04-25
MOV002402,ITM0175,ZONE-G,Retrieval,2024-01-01
MOV002403,ITM0210,ZONE-H,Retrieval,2024-11-26
MOV002404,ITM0425,ZONE-A,Retrieval,2025-07-30
MOV002405,ITM0258,ZONE-I,Restock,2025-01-25
MOV002406,ITM0090,ZONE-D,Reposition,2024-05-22
MOV002407,ITM0258,ZONE-H,Restock,2024-11-23
MOV002408,ITM0411,ZONE-J,Restock,2025-01-11
MOV002409,ITM0190,ZONE-G,Restock,2024-03-30
MOV002410,ITM0080,ZONE-J,Restock,2024-02-11
MOV002411,ITM0414,ZONE-G,Reposition,2024-02-04
MOV002412,ITM0137,ZONE-B,Reposition,2025-05-08
MOV002413,ITM0432,ZONE-A,Restock,2025-07-06
MOV002414,ITM0469,ZONE-D,Restock,2024-05-03
MOV002415,ITM0349,ZONE-B,Retrieval,2024-02-26
MOV002416,ITM0125,ZONE-H,Retrieval,2025-03-31
MOV002417,ITM0368,ZONE-J,Reposition,2024-08-22
MOV002418,ITM0404,ZONE-G,Retrieval,2025-01-26
MOV002419,ITM0355,ZONE-H,Reposition,2025-05-06
MOV002420,ITM0308,ZONE-F,Reposition,2024-12-08
MOV002421,ITM0342,ZONE-A,Reposition,2024-06-24
MOV002422,ITM0229,ZONE-I,Retrieval,2024-02-21
MOV002423,ITM0459,ZONE-F,Retrieval,2025-07-03
MOV002424,ITM0344,ZONE-J,Reposition,2025-04-22
MOV002425,ITM0309,ZONE-A,Reposition,2025-05-03
MOV002426,ITM0440,ZONE-A,Restock,2024-01-05
MOV002427,ITM0019,ZONE-H,Reposition,2024-07-27
MOV002428,ITM0368,ZONE-F,Reposition,2024-08-04
MOV002429,ITM0048,ZONE-H,Restock,2025-06-19
MOV002430,ITM0489,ZONE-H,Reposition,2024-12-07
MOV002431,ITM0134,ZONE-H,Reposition,2025-02-04
MOV002432,ITM0028,ZONE-J,Reposition,2025-04-06
MOV002433,ITM0047,ZONE-G,Restock,2024-07-29
MOV002434,ITM0476,ZONE-G,Retrieval,2024-01-26
MOV002435,ITM0268,ZONE-J,Reposition,2024-09-08
MOV002436,ITM0002,ZONE-D,Restock,2024-01-03
MOV002437,ITM0257,ZONE-I,Reposition,2024-01-02
MOV002438,ITM0015,ZONE-B,Restock,2024-01-02
MOV002439,ITM0093,ZONE-I,Reposition,2024-05-29
MOV002440,ITM0357,ZONE-J,Restock,2024-01-04
MOV002441,ITM0133,ZONE-C,Retrieval,2025-05-11
MOV002442,ITM0300,ZONE-B,Retrieval,2025-07-03
MOV002443,ITM0326,ZONE-D,Retrieval,2025-04-12
MOV002444,ITM0132,ZONE-E,Reposition,2024-03-10
MOV002445,ITM0311,ZONE-B,Restock,2024-07-19
MOV002446,ITM0454,ZONE-A,Reposition,2024-11-03
MOV002447,ITM0481,ZONE-J,Reposition,2024-09-08
MOV002448,ITM0382,ZONE-E,Restock,2024-10-13
MOV002449,ITM0031,ZONE-I,Reposition,2024-10-18
MOV002450,ITM0304,ZONE-E,Restock,2024-06-02
MOV002451,ITM0268,ZONE-J,Restock,2024-05-12
MOV002452,ITM0413,ZONE-I,Retrieval,2024-09-30
MOV002453,ITM0024,ZONE-J,Retrieval,2025-05-23
MOV002454,ITM0468,ZONE-F,Retrieval,2024-12-18
MOV002455,ITM0315,ZONE-C,Restock,2024-01-05
MOV002456,ITM0058,ZONE-D,Retrieval,2024-10-19
MOV002457,ITM0212,ZONE-D,Restock,2024-12-25
MOV002458,ITM0155,ZONE-A,Reposition,2024-08-01
MOV002459,ITM0495,ZONE-C,Retrieval,2025-02-09
MOV002460,ITM0313,ZONE-C,Restock,2025-03-11
MOV002461,ITM0275,ZONE-A,Restock,2024-01-15
MOV002462,ITM0417,ZONE-I,Restock,2024-09-29
MOV002463,ITM0388,ZONE-A,Restock,2025-07-16
MOV002464,ITM0209,ZONE-I,Retrieval,2024-02-14
MOV002465,ITM0443,ZONE-A,Retrieval,2025-02-15
MOV002466,ITM0486,ZONE-B,Retrieval,2024-07-05
MOV002467,ITM0426,ZONE-B,Restock,2024-06-18
MOV002468,ITM0056,ZONE-F,Reposition,2025-02-04
MOV002469,ITM0184,ZONE-G,Restock,2024-09-02
MOV002470,ITM0458,ZONE-A,Reposition,2025-07-05
MOV002471,ITM0053,ZONE-C,Retrieval,2024-02-12
MOV002472,ITM0208,ZONE-B,Restock,2024-06-27
MOV002473,ITM0367,ZONE-H,Restock,2025-04-01
MOV002474,ITM0428,ZONE-I,Retrieval,2025-06-18
MOV002475,ITM0341,ZONE-B,Restock,2024-08-31
MOV002476,ITM0292,ZONE-B,Reposition,2024-01-17
MOV002477,ITM0339,ZONE-J,Reposition,2024-04-21
MOV002478,ITM0303,ZONE-I,Reposition,2025-06-30
MOV002479,ITM0251,ZONE-D,Restock,2024-01-30
MOV002480,ITM0373,ZONE-E,Restock,2024-07-10
MOV002481,ITM0437,ZONE-I,Reposition,2025-03-12
MOV002482,ITM0303,ZONE-F,Restock,2024-06-27
MOV002483,ITM0111,ZONE-J,Reposition,2025-04-18
MOV002484,ITM0365,ZONE-I,Retrieval,2024-05-13
MOV002485,ITM0005,ZONE-I,Reposition,2024-11-07
MOV002486,ITM0417,ZONE-G,Retrieval,2024-01-25
MOV002487,ITM0190,ZONE-J,Retrieval,2025-01-05
MOV002488,ITM0333,ZONE-I,Retrieval,2025-06-08
MOV002489,ITM0431,ZONE-E,Reposition,2024-11-14
MOV002490,ITM0278,ZONE-E,Reposition,2024-08-17
MOV002491,ITM0381,ZONE-H,Restock,2024-04-11
MOV002492,ITM0339,ZONE-J,Restock,2025-03-25
MOV002493,ITM0012,ZONE-D,Retrieval,2025-01-12
MOV002494,ITM0302,ZONE-I,Reposition,2024-07-21
MOV002495,ITM0043,ZONE-G,Restock,2024-09-23
MOV002496,ITM0104,ZONE-G,Restock,2025-04-06
MOV002497,ITM0159,ZONE-C,Restock,2024-12-30
MOV002498,ITM0153,ZONE-D,Reposition,2024-04-13
MOV002499,ITM0241,ZONE-G,Restock,2024-04-20
MOV002500,ITM0180,ZONE-E,Retrieval,2025-03-03
MOV002501,ITM0013,ZONE-C,Reposition,2025-04-13
MOV002502,ITM0179,ZONE-A,Restock,2025-07-14
MOV002503,ITM0376,ZONE-G,Restock,2024-09-06
MOV002504,ITM0291,ZONE-F,Reposition,2025-04-26
MOV002505,ITM0263,ZONE-J,Restock,2024-11-26
MOV002506,ITM0167,ZONE-G,Restock,2024-07-19
MOV002507,ITM0213,ZONE-B,Retrieval,2025-03-29
MOV002508,ITM0149,ZONE-D,Reposition,2025-05-18
MOV002509,ITM0015,ZONE-B,Restock,2025-06-29
MOV002510,ITM0090,ZONE-H,Reposition,2024-04-20
MOV002511,ITM0119,ZONE-G,Reposition,2025-06-27
MOV002512,ITM0443,ZONE-A,Retrieval,2024-07-27
MOV002513,ITM0252,ZONE-B,Retrieval,2024-02-02
MOV002514,ITM0059,ZONE-B,Reposition,2025-07-08
MOV002515,ITM0265,ZONE-D,Retrieval,2024-04-16
MOV002516,ITM0408,ZONE-C,Retrieval,2024-09-21
MOV002517,ITM0030,ZONE-A,Restock,2024-08-13
MOV002518,ITM0020,ZONE-B,Retrieval,2025-05-01
MOV002519,ITM0218,ZONE-I,Retrieval,2024-06-27
MOV002520,ITM0080,ZONE-A,Restock,2024-08-09
MOV002521,ITM0288,ZONE-I,Restock,2025-01-04
MOV002522,ITM0030,ZONE-G,Reposition,2024-06-15
MOV002523,ITM0497,ZONE-B,Retrieval,2025-07-06
MOV002524,ITM0233,ZONE-B,Restock,2024-10-26
MOV002525,ITM0473,ZONE-E,Retrieval,2025-01-15
MOV002526,ITM0404,ZONE-E,Reposition,2024-02-04
MOV002527,ITM0035,ZONE-D,Retrieval,2025-02-10
MOV002528,ITM0448,ZONE-J,Retrieval,2025-05-16
MOV002529,ITM0131,ZONE-J,Retrieval,2024-11-09
MOV002530,ITM0323,ZONE-C,Restock,2024-04-10
MOV002531,ITM0345,ZONE-D,Restock,2025-07-22
MOV002532,ITM0131,ZONE-J,Reposition,2024-08-02
MOV002533,ITM0496,ZONE-D,Retrieval,2025-07-29
MOV002534,ITM0008,ZONE-B,Reposition,2024-03-02
MOV002535,ITM0029,ZONE-E,Reposition,2025-01-03
MOV002536,ITM0114,ZONE-E,Restock,2025-01-02
MOV002537,ITM0300,ZONE-E,Retrieval,2025-07-27
MOV002538,ITM0003,ZONE-J,Retrieval,2024-04-03
MOV002539,ITM0324,ZONE-A,Reposition,2025-04-13
MOV002540,ITM0236,ZONE-F,Retrieval,2024-01-26
MOV002541,ITM0022,ZONE-B,Restock,2025-03-10
MOV002542,ITM0015,ZONE-G,Reposition,2024-04-30
MOV002543,ITM0021,ZONE-D,Reposition,2024-02-19
MOV002544,ITM0484,ZONE-E,Restock,2024-02-05
MOV002545,ITM0071,ZONE-E,Restock,2025-02-13
MOV002546,ITM0303,ZONE-E,Restock,2024-10-15
MOV002547,ITM0445,ZONE-B,Restock,2025-01-13
MOV002548,ITM0480,ZONE-E,Restock,2024-04-09
MOV002549,ITM0443,ZONE-C,Restock,2024-11-19
MOV002550,ITM0229,ZONE-D,Reposition,2024-11-24
MOV002551,ITM0106,ZONE-B,Retrieval,2024-08-08
MOV002552,ITM0207,ZONE-D,Retrieval,2025-07-20
MOV002553,ITM0388,ZONE-I,Reposition,2024-04-19
MOV002554,ITM0207,ZONE-H,Retrieval,2024-05-28
MOV002555,ITM0262,ZONE-C,Retrieval,2025-02-09
MOV002556,ITM0050,ZONE-A,Reposition,2025-02-13
MOV002557,ITM0064,ZONE-A,Retrieval,2024-05-08
MOV002558,ITM0264,ZONE-F,Retrieval,2025-04-28
MOV002559,ITM0337,ZONE-C,Reposition,2024-04-17
MOV002560,ITM0300,ZONE-D,Retrieval,2025-01-23
MOV002561,ITM0377,ZONE-A,Restock,2025-02-28
MOV002562,ITM0174,ZONE-H,Reposition,2025-03-22
MOV002563,ITM0450,ZONE-A,Retrieval,2024-03-08
MOV002564,ITM0151,ZONE-E,Retrieval,2024-03-06
MOV002565,ITM0475,ZONE-F,Restock,2025-07-18
MOV002566,ITM0265,ZONE-B,Reposition,2025-05-18
MOV002567,ITM0328,ZONE-G,Reposition,2025-05-18
MOV002568,ITM0460,ZONE-G,Retrieval,2024-11-16
MOV002569,ITM0303,ZONE-A,Restock,2025-03-22
MOV002570,ITM0162,ZONE-D,Restock,2025-07-27
MOV002571,ITM0437,ZONE-D,Restock,2024-07-28
MOV002572,ITM0342,ZONE-E,Restock,2025-01-04
MOV002573,ITM0366,ZONE-A,Restock,2025-07-17
MOV002574,ITM0464,ZONE-A,Restock,2025-04-02
MOV002575,ITM0237,ZONE-G,Reposition,2025-07-30
MOV002576,ITM0198,ZONE-I,Retrieval,2024-06-11
MOV002577,ITM0499,ZONE-A,Retrieval,2024-11-27
MOV002578,ITM0015,ZONE-B,Restock,2024-12-15
MOV002579,ITM0308,ZONE-F,Reposition,2025-04-12
MOV002580,ITM0295,ZONE-F,Reposition,2025-03-01
MOV002581,ITM0355,ZONE-B,Restock,2024-11-22
MOV002582,ITM0275,ZONE-I,Retrieval,2024-04-15
MOV002583,ITM0471,ZONE-D,Restock,2024-09-11
MOV002584,ITM0238,ZONE-G,Reposition,2024-12-23
MOV002585,ITM0068,ZONE-F,Restock,2025-03-19
MOV002586,ITM0300,ZONE-C,Retrieval,2024-04-22
MOV002587,ITM0005,ZONE-H,Retrieval,2024-01-30
MOV002588,ITM0219,ZONE-G,Reposition,2025-06-07
MOV002589,ITM0253,ZONE-I,Restock,2024-02-15
MOV002590,ITM0452,ZONE-C,Restock,2024-06-19
MOV002591,ITM0432,ZONE-A,Reposition,2024-05-09
MOV002592,ITM0294,ZONE-B,Restock,2024-12-18
MOV002593,ITM0357,ZONE-A,Reposition,2024-07-21
MOV002594,ITM0385,ZONE-E,Restock,2024-08-13
MOV002595,ITM0106,ZONE-J,Retrieval,2024-03-20
MOV002596,ITM0294,ZONE-B,Reposition,2024-11-05
MOV002597,ITM0117,ZONE-C,Restock,2024-02-04
MOV002598,ITM0404,ZONE-H,Restock,2025-07-17
MOV002599,ITM0167,ZONE-J,Restock,2024-06-09
MOV002600,ITM0484,ZONE-E,Reposition,2025-03-10
MOV002601,ITM0250,ZONE-D,Retrieval,2025-06-21
MOV002602,ITM0081,ZONE-E,Restock,2024-08-12
MOV002603,ITM0053,ZONE-J,Reposition,2025-03-21
MOV002604,ITM0239,ZONE-F,Restock,2024-11-12
MOV002605,ITM0365,ZONE-G,Retrieval,2025-02-17
MOV002606,ITM0011,ZONE-I,Retrieval,2024-04-04
MOV002607,ITM0208,ZONE-A,Retrieval,2024-08-12
MOV002608,ITM0164,ZONE-D,Reposition,2025-07-06
MOV002609,ITM0365,ZONE-I,Restock,2024-03-06
MOV002610,ITM0293,ZONE-E,Reposition,2025-01-31
MOV002611,ITM0398,ZONE-H,Restock,2024-07-28
MOV002612,ITM0006,ZONE-A,Reposition,2025-04-18
MOV002613,ITM0077,ZONE-D,Restock,2025-07-24
MOV002614,ITM0433,ZONE-I,Reposition,2025-05-04
MOV002615,ITM0064,ZONE-A,Restock,2024-06-28
MOV002616,ITM0101,ZONE-A,Reposition,2025-06-07
MOV002617,ITM0450,ZONE-D,Retrieval,2025-04-03
MOV002618,ITM0356,ZONE-C,Reposition,2024-03-08
MOV002619,ITM0299,ZONE-G,Retrieval,2024-11-24
MOV002620,ITM0286,ZONE-C,Retrieval,2024-07-20
MOV002621,ITM0170,ZONE-A,Restock,2025-04-19
MOV002622,ITM0076,ZONE-J,Retrieval,2025-06-01
MOV002623,ITM0047,ZONE-B,Retrieval,2024-01-15
MOV002624,ITM0254,ZONE-J,Restock,2024-02-11
MOV002625,ITM0081,ZONE-D,Reposition,2025-06-26
MOV002626,ITM0382,ZONE-A,Reposition,2024-10-15
MOV002627,ITM0208,ZONE-A,Retrieval,2025-06-16
MOV002628,ITM0208,ZONE-H,Reposition,2024-08-31
MOV002629,ITM0444,ZONE-G,Retrieval,2025-07-20
MOV002630,ITM0458,ZONE-H,Reposition,2024-06-22
MOV002631,ITM0083,ZONE-D,Reposition,2025-06-17
MOV002632,ITM0009,ZONE-F,Reposition,2025-05-23
MOV002633,ITM0028,ZONE-C,Retrieval,2024-08-31
MOV002634,ITM0303,ZONE-H,Restock,2024-02-29
MOV002635,ITM0481,ZONE-D,Reposition,2024-04-13
MOV002636,ITM0464,ZONE-C,Reposition,2024-10-29
MOV002637,ITM0445,ZONE-D,Reposition,2024-03-17
MOV002638,ITM0115,ZONE-F,Retrieval,2024-01-18
MOV002639,ITM0489,ZONE-G,Restock,2025-06-17
MOV002640,ITM0268,ZONE-G,Retrieval,2024-07-02
MOV002641,ITM0427,ZONE-D,Reposition,2025-07-03
MOV002642,ITM0046,ZONE-H,Retrieval,2024-10-07
MOV002643,ITM0358,ZONE-G,Reposition,2024-10-14
MOV002644,ITM0447,ZONE-B,Reposition,2025-06-08
MOV002645,ITM0090,ZONE-H,Retrieval,2025-04-18
MOV002646,ITM0052,ZONE-I,Reposition,2024-09-23
MOV002647,ITM0217,ZONE-E,Reposition,2024-12-22
MOV002648,ITM0347,ZONE-D,Restock,2024-01-01
MOV002649,ITM0076,ZONE-D,Retrieval,2024-01-27
MOV002650,ITM0203,ZONE-D,Retrieval,2025-07-01
MOV002651,ITM0043,ZONE-F,Reposition,2024-06-08
MOV002652,ITM0155,ZONE-D,Reposition,2025-02-02
MOV002653,ITM0001,ZONE-G,Retrieval,2025-06-26
MOV002654,ITM0356,ZONE-G,Retrieval,2024-05-06
MOV002655,ITM0312,ZONE-E,Retrieval,2024-07-28
MOV002656,ITM0056,ZONE-E,Reposition,2024-05-29
MOV002657,ITM0289,ZONE-J,Restock,2024-01-31
MOV002658,ITM0470,ZONE-H,Restock,2024-10-28
MOV002659,ITM0057,ZONE-G,Reposition,2024-09-13
MOV002660,ITM0253,ZONE-G,Reposition,2024-02-26
MOV002661,ITM0179,ZONE-F,Reposition,2024-01-09
MOV002662,ITM0492,ZONE-G,Retrieval,2024-01-05
MOV002663,ITM0156,ZONE-G,Reposition,2024-04-23
MOV002664,ITM0034,ZONE-J,Retrieval,2024-07-23
MOV002665,ITM0074,ZONE-B,Restock,2024-01-24
MOV002666,ITM0431,ZONE-J,Reposition,2025-05-07
MOV002667,ITM0288,ZONE-B,Reposition,2025-02-09
MOV002668,ITM0370,ZONE-J,Retrieval,2024-04-12
MOV002669,ITM0074,ZONE-G,Retrieval,2024-02-29
MOV002670,ITM0328,ZONE-J,Retrieval,2024-03-26
MOV002671,ITM0077,ZONE-G,Restock,2025-01-06
MOV002672,ITM0254,ZONE-G,Restock,2024-07-20
MOV002673,ITM0264,ZONE-E,Reposition,2024-03-29
MOV002674,ITM0486,ZONE-A,Reposition,2025-03-12
MOV002675,ITM0303,ZONE-B,Retrieval,2024-04-29
MOV002676,ITM0066,ZONE-I,Restock,2024-06-04
MOV002677,ITM0220,ZONE-H,Reposition,2025-02-02
MOV002678,ITM0466,ZONE-H,Retrieval,2024-07-06
MOV002679,ITM0163,ZONE-J,Retrieval,2024-02-21
MOV002680,ITM0479,ZONE-A,Restock,2025-06-14
MOV002681,ITM0454,ZONE-F,Restock,2025-04-24
MOV002682,ITM0374,ZONE-I,Reposition,2024-08-17
MOV002683,ITM0219,ZONE-H,Reposition,2025-04-25
MOV002684,ITM0171,ZONE-C,Retrieval,2024-05-09
MOV002685,ITM0253,ZONE-D,Retrieval,2024-02-24
MOV002686,ITM0209,ZONE-C,Retrieval,2024-09-27
MOV002687,ITM0187,ZONE-F,Reposition,2024-04-09
MOV002688,ITM0190,ZONE-I,Restock,2024-03-09
MOV002689,ITM0388,ZONE-H,Reposition,2024-10-25
MOV002690,ITM0214,ZONE-J,Restock,2025-06-12
MOV002691,ITM0374,ZONE-D,Reposition,2024-12-19
MOV002692,ITM0085,ZONE-B,Reposition,2024-05-31
MOV002693,ITM0473,ZONE-H,Restock,2024-11-25
MOV002694,ITM0105,ZONE-H,Reposition,2024-04-25
MOV002695,ITM0331,ZONE-F,Reposition,2025-06-25
MOV002696,ITM0295,ZONE-H,Retrieval,2024-11-18
MOV002697,ITM0018,ZONE-I,Restock,2025-07-16
MOV002698,ITM0046,ZONE-A,Restock,2025-07-25
MOV002699,ITM0064,ZONE-I,Retrieval,2024-08-16
MOV002700,ITM0450,ZONE-B,Restock,2024-12-25
MOV002701,ITM0474,ZONE-A,Retrieval,2024-01-05
MOV002702,ITM0145,ZONE-H,Restock,2024-01-28
MOV002703,ITM0433,ZONE-H,Restock,2024-12-29
